player_id,display_name,dribbling_base,dribbling_sas,defending_base,defending_sas,passing_base,passing_sas,shooting_base,shooting_sas
dynamic_kayky,Kayky (EC Bahia),70,70,41,41,62,62,62,62
dynamic_john kennedy,John Kennedy (Fluminense FC),65,65,44,44,58,58,67,67
dynamic_datković,T. Datković (Albacete BN),55,53,69,69,56,55,50,54
dynamic_tomás r.,Tomás Ribeiro (Vitória SC),60,60,70,70,61,61,50,50
dynamic_durkin,C. Durkin (Washington D.C. BR),65,62,67,64,69,66,56,54
dynamic_antoñín,Antoñín (Washington D.C. BR),64,64,44,44,60,60,70,70
dynamic_rhaldney,Rhaldney (Atlético Goianiense),67,67,64,64,70,70,60,60
dynamic_longman,R. Longman (Millwall BW),67,65,50,52,63,63,61,62
dynamic_jhonata robert,Jhonata Robert (Millwall BW),65,66,45,45,62,62,67,67
dynamic_mateus,Mateus Silva (AA Ponte Preta),59,59,73,73,68,68,47,47
dynamic_gioacchini,N. Gioacchini (St. Louis PB),68,68,45,48,60,60,69,71
dynamic_seko,T. Seko (Kawasaki Frontale),67,65,65,65,70,69,60,64
dynamic_beka beka,A. Beka Beka (OGC Nice),70,67,64,63,67,64,55,54
dynamic_soumaré,I. Soumaré (Havre AC),66,67,42,44,55,56,67,68
dynamic_calafiori,R. Calafiori (Bologna RB),67,65,60,62,62,62,54,55
dynamic_darboe,E. Darboe (Bologna RB),72,72,65,65,72,73,55,55
dynamic_s. carreira,Sergio Carreira (Elche BV),64,64,60,60,63,63,50,50
dynamic_somers,T. Somers (Brugge GZ),67,65,53,53,60,59,68,72
dynamic_s. sithole,Yaya Sithole (Brugge GZ),67,67,69,69,66,66,55,55
dynamic_miritello,J. Miritello (Brugge GZ),64,64,44,44,60,60,69,69
dynamic_palacios,L. Palacios (Santiago VB),65,66,44,46,61,62,72,73
dynamic_gónzalez,D. Gónzalez (Santiago BAR),62,62,71,74,62,61,53,51
dynamic_mattoir,F. Mattoir (Almere City FC),66,68,47,48,67,69,61,61
dynamic_bernard,D. Bernard (Sheffield BW),57,57,64,64,61,61,50,50
dynamic_mengi,T. Mengi (Luton WO),59,57,66,66,60,59,50,54
dynamic_puigmal,Arnau Puigmal (Almería RB),72,72,54,54,74,74,62,62
dynamic_carlos alberto,Carlos Alberto (Botafogo FR),71,72,43,43,58,58,62,62
dynamic_talles,Talles Costa (Botafogo FR),69,69,60,60,73,73,59,59
dynamic_balogh,B. Balogh (Parma Calcio 1913),57,57,70,70,60,61,47,47
dynamic_leo chu,Léo Chú (Seattle GB),67,67,41,41,61,61,64,64
dynamic_pellegrini,J. Pellegrini (Seattle GB),63,65,43,46,55,57,74,75
dynamic_butzke,Adrián Butzke (Vitória SC),60,60,42,42,68,68,73,73
dynamic_germán v.,Germán Valera (Zaragoza BA),67,67,49,49,60,60,62,62
dynamic_hansen,S. Hansen (N.E.C. Nijmegen),69,70,49,50,62,62,66,65
dynamic_fornah,T. Fornah (N.E.C. Nijmegen),68,66,65,65,70,69,59,63
dynamic_urhoghide,O. Urhoghide (Amiens SC),59,56,66,67,60,60,45,49
dynamic_flores,F. Flores (Tucumán AB),61,61,67,70,63,64,49,51
dynamic_tapsoba,A. Tapsoba (Amiens SC),68,65,40,40,58,55,72,71
dynamic_escobar,J. Escobar (Amiens SC),66,66,43,43,63,64,69,69
dynamic_van den keybus,T. Van den Keybus (Westerlo GB),70,68,51,53,67,66,62,64
dynamic_toloza,S. Toloza (Sarandí AR),73,73,51,54,68,68,67,69
dynamic_banega,T. Banega (Sarandí AR),70,68,60,60,70,69,63,67
dynamic_milovanov,B. Milovanov (FC Arouca),61,61,63,63,59,60,55,55
dynamic_mcgrath,J. McGrath (Aberdeen FC),71,71,55,55,69,69,64,64
dynamic_natan,Natan (SSC Napoli),60,60,69,69,60,60,47,47
dynamic_rodrigo muniz,Rodrigo Muniz (Fulham W),65,65,41,41,59,59,69,69
dynamic_cirkin,D. Cirkin (Sunderland RWB),65,65,60,63,65,64,56,54
dynamic_david pastor,David Pastor (Faro BV),65,66,59,60,69,70,58,58
dynamic_lobete,Julen Lobete (Andorra la Vella AAR),69,69,48,48,56,56,71,71
dynamic_guilherme biro,Guilherme Biro (Mirassol FC),68,68,62,62,67,67,55,55
dynamic_cáseres,F. Cáseres (Faro BV),70,68,60,62,69,69,61,62
dynamic_thiago,Thiago (Brugge BZ),61,61,50,50,57,57,69,69
dynamic_clayton,Clayton (Casa Pia AC),66,63,45,44,59,56,74,73
dynamic_kawasaki,S. Kawasaki (Kyoto Sanga F.C.),68,68,66,69,69,70,57,59
dynamic_gauto,J. Gauto (FC Basel 1893),70,70,48,48,65,65,60,60
dynamic_hlynsson,K. Hlynsson (AFC Ajax),69,69,57,57,71,71,64,64
dynamic_ignatenko,D. Ignatenko (FC Girondins Bordeaux),67,67,66,69,70,69,55,53
dynamic_redan,D. Redan (FC Girondins Bordeaux),66,66,46,49,60,59,68,66
dynamic_dalle mura,C. Dalle Mura (FC Girondins Bordeaux),56,53,69,66,60,57,49,47
dynamic_soro,I. Soro (FC Girondins Bordeaux),69,68,63,62,65,64,56,55
dynamic_okamura,D. Okamura (Consadole Sapporo),57,57,69,72,61,60,44,42
dynamic_nishio,R. Nishio (Cerezo Osaka),62,60,69,71,61,61,53,54
dynamic_antiste,J. Antiste (Reggio Emilia G),66,66,48,48,59,59,68,68
dynamic_akimoto,T. Akimoto (Urawa Reds),63,61,59,59,66,65,61,65
dynamic_romildo,Del Piage (Molenbeek RWZ),73,71,66,64,74,72,55,53
dynamic_bagan,J. Bagan (Molenbeek RWZ),66,66,65,65,65,65,57,57
dynamic_quagliata,G. Quagliata (Cremona GR),65,65,65,68,61,61,51,53
dynamic_askildsen,K. Askildsen (Liguria B),70,71,61,63,68,69,58,59
dynamic_rota,L. Rota (Liguria B),62,62,60,63,63,64,52,54
dynamic_bruno praxedes,Praxedes (Red Bull Bragantino),73,73,54,54,73,73,61,61
dynamic_fujii,T. Fujii (Kashima Antlers),68,66,54,54,64,63,58,62
dynamic_carter,H. Carter (Blackburn BW),63,64,71,72,62,62,43,44
dynamic_mosquera,Y. Mosquera (Cincinnati OB),54,51,67,66,54,51,50,49
dynamic_luna,D. Luna (Mallorca RN),71,71,48,51,73,72,65,63
dynamic_pineda,J. Pineda (Rionegro RA),67,67,65,68,69,68,60,58
dynamic_ramos,J. Ramos (Pasto RAA),67,64,42,41,61,58,70,69
dynamic_vanegas,O. Vanegas (Bogotá AB),61,58,68,69,60,60,50,54
dynamic_rodríguez,E. Rodríguez (Club Santos Laguna),69,67,48,50,65,65,60,61
dynamic_pérez,K. Pérez (Tolima RA),67,65,51,53,65,65,64,65
dynamic_p. amador,Pedro Amador (Moreira de Cónegos VB),66,66,62,62,60,60,57,57
dynamic_diomande,M. Diomandé (FC Nordsjælland),69,70,60,61,68,68,58,57
dynamic_prado,F. Prado (Barracas RB),62,61,68,67,66,65,47,46
dynamic_aravena,A. Aravena (Santiago BAR),66,66,47,47,62,62,69,69
dynamic_toledo,A. Toledo (Rosario AA),67,68,64,65,69,69,60,59
dynamic_duin,J. Duin (Rosario AA),64,64,42,42,61,61,74,74
dynamic_murkin,D. Murkin (Rosario AA),67,67,59,62,64,63,61,59
dynamic_gueye,L. Gueye (Paris FC),66,68,44,47,61,63,66,67
dynamic_garay,M. Garay (Victoria AR),65,65,59,59,63,64,57,57
dynamic_alassane,A. Ndao (İstanbulspor),62,59,55,54,61,58,61,60
dynamic_pellegrino,M. Pellegrino (AC Milan),59,60,68,69,56,56,48,47
dynamic_mccallum,S. McCallum (Norwich YG),60,60,62,65,64,65,52,54
dynamic_benamar,B. Benamar (FC Volendam),60,60,68,68,65,66,46,46
dynamic_dorn,P. Dorn (FC Luzern),61,60,55,54,63,62,59,58
dynamic_stewart,A. Stewart (FC Luzern),56,56,71,71,62,60,46,45
dynamic_tjoe-a-on,N. Tjoe-A-On (Swansea W),63,63,65,68,63,63,46,48
dynamic_odenthal,C. Odenthal (Como 1907),58,55,70,67,61,58,47,45
dynamic_glaby,D. Glaby (Coquimbo AN),69,69,58,61,70,69,55,53
dynamic_juergen,J. Elitim (Coquimbo AN),69,69,51,51,68,68,61,61
dynamic_collier,E. Collier (San Diego Loyal SC),67,64,41,42,63,63,67,67
dynamic_mccowatt,C. McCowatt (Silkeborg IF),68,65,44,41,61,58,66,64
dynamic_cannon,R. Cannon (Silkeborg IF),61,58,64,63,60,57,55,54
dynamic_moya,B. Moya (Silkeborg IF),70,70,48,51,64,65,71,73
dynamic_mase,T. Mase (Vegalta Sendai),63,61,63,63,64,63,59,63
dynamic_mosquera,Jherson Mosquera (Rosario RN),65,62,59,58,67,64,58,57
dynamic_ramírez,D. Ramírez (Rosario RN),69,69,51,51,65,65,66,66
dynamic_scarpeta,I. Scarpeta (Santa Fe de Bogotá R),60,59,70,69,61,60,50,49
dynamic_d. poloni,Derick Poloni (Elda RA),68,68,57,57,66,66,56,56
dynamic_gonçalo franco,Gonçalo Franco (Moreira de Cónegos VB),70,70,61,61,67,67,62,62
dynamic_zé carlos,Zé Carlos (Gil Vicente FC),66,67,61,61,68,68,50,50
dynamic_hayrullah,H. Bilazer (MKE Ankaragücü),63,64,57,58,59,59,54,55
dynamic_turner,K. Turner (Ross County FC),66,63,59,56,68,65,60,58
dynamic_rathbone,O. Rathbone (Rotherham RW),66,63,56,57,72,72,62,66
dynamic_yeşil,M. Yeşil (İstanbulspor),53,54,73,74,57,57,50,49
dynamic_ergün,O. Ergün (İstanbul Başakşehir FK),63,60,64,65,63,63,56,60
dynamic_yilmaz,İ. Yılmaz (İstanbulspor),62,63,49,51,58,59,72,73
dynamic_gibbs,L. Gibbs (Norwich YG),71,72,64,66,70,71,57,58
dynamic_rudoni,J. Rudoni (Huddersfield BW),69,69,54,54,68,68,66,66
dynamic_sangaré,G. Sangaré (US Quevilly Rouen),63,64,68,69,64,64,58,57
dynamic_laura,G. Laura (Samsunspor),62,62,48,48,57,55,68,67
dynamic_idzes,J. Idzes (Venezia FC),62,62,69,69,65,65,56,56
dynamic_ravi̇l,R. Tagir (Westerlo GB),60,58,71,73,63,63,47,48
dynamic_tavares,Dylan Tavares (SC Bastia),64,64,63,63,64,64,52,52
dynamic_deas,R. Deas (Kilmarnock FC),56,54,69,71,53,53,52,53
dynamic_kebbal,I. Kebbal (Paris FC),71,70,50,49,69,68,61,60
dynamic_f.bayir,F. Bayır (Alanyaspor),55,57,72,73,57,59,50,50
dynamic_sykes,R. Sykes (Saint-Gilles BG),61,58,70,67,60,57,46,44
dynamic_bisseck,Y. Aurel Bisseck (Internazionale Milano),58,58,70,70,62,63,48,47
dynamic_j. patric,Jean Patric (Vissel Kobe),64,64,49,49,58,58,68,68
dynamic_paraíba,Neto Paraíba (Sampaio Corrêa FC),73,73,58,58,70,70,67,67
dynamic_franco,A. Franco (Sampaio Corrêa FC),68,66,57,59,77,77,54,55
dynamic_ibrahima kebe,I. Kebe (Girona R),67,66,64,63,70,69,57,56
dynamic_luka,L. Romero (AC Milan),73,75,48,51,65,67,61,62
dynamic_joelson,Joelson Fernandes (Hatayspor),68,68,47,47,57,57,60,60
dynamic_moro,Raul Moro (Valladolid MB),71,71,43,43,63,63,63,63
dynamic_cimignani,Y. Cimignani (FC Lugano),70,70,51,51,67,68,62,61
dynamic_thomas,B. Thomas (Coventry B),60,61,73,74,59,59,47,46
dynamic_mika,Mika Màrmol (Las Palmas AA),64,64,67,67,66,66,54,54
dynamic_josé martínez,José Marsà (Andorra la Vella AAR),65,65,70,70,69,69,48,48
dynamic_jandro,Jandro Orellana (Andorra la Vella AAR),71,71,65,65,70,70,59,59
dynamic_luengo,Oier Luengo (Oviedo A),52,52,68,68,53,53,44,44
dynamic_cabrera,B. Cabrera (Coquimbo AN),59,59,67,67,61,61,51,51
dynamic_svensson,D. Svensson (FC Nordsjælland),64,65,62,63,58,58,52,51
dynamic_bate,L. Bate (Leeds W),71,73,57,60,71,73,61,62
dynamic_pembélé,T. Pembélé (Sunderland RWB),64,61,66,65,64,61,48,47
dynamic_dewaele,G. Dewaele (Liège RW),62,62,60,63,68,69,58,60
dynamic_k. koba lein,Koba Leïn (GD Estoril Praia),71,71,55,55,72,72,59,59
dynamic_biron,M. Biron (Molenbeek RWZ),65,66,49,50,60,60,69,68
dynamic_guilavogui,M. Guilavogui (RC Lens),68,69,49,50,62,62,66,65
dynamic_y.cathline,Y. Cathline (Almere City FC),71,71,49,49,66,67,62,61
dynamic_ibnou ba,P. Bâ (US Concarneau),63,62,42,41,53,52,70,69
dynamic_kesler-hayden,K. Kesler Hayden (Plymouth G),62,63,58,60,60,61,53,54
dynamic_bianchi,F. Bianchi (Plymouth G),66,66,42,45,56,56,71,73
dynamic_sávio,Sávio (Girona R),70,70,46,46,60,60,62,62
dynamic_boura,I. Boura (ESTAC Troyes),70,69,63,62,61,60,52,51
dynamic_tachibanada,K. Tachibanada (Kawasaki Frontale),72,73,63,65,73,74,62,63
dynamic_brochero,L. Brochero (Sarandí AR),69,67,49,51,63,63,64,65
dynamic_rildo,Rildo (Portimonense SC),67,67,49,49,60,60,68,68
dynamic_driouech,C. Driouech (Excelsior Rotterdam),67,64,49,46,60,57,66,64
dynamic_roni,Roni (Excelsior Rotterdam),66,66,63,63,68,68,63,63
dynamic_płacheta,P. Płacheta (Norwich YG),62,61,52,51,61,60,60,59
dynamic_marcelinho,Marcelinho (Vila Nova F.C.),66,66,60,60,65,65,59,59
dynamic_siemen,S. Voet (Fortuna Sittard),61,61,68,71,61,62,52,54
dynamic_rente,M. Rente (Fortuna Sittard),63,64,68,69,63,63,47,46
dynamic_van den berg,D. van den Berg (PEC Zwolle),70,68,63,65,68,67,60,61
dynamic_gustavinho,Gustavinho (Grêmio FBPA),77,77,54,54,73,73,60,60
dynamic_matheus nascimento,Matheus Nascimento (Botafogo FR),72,72,42,42,60,60,66,66
dynamic_cornelisse,E. Cornelisse (SBV Vitesse),62,59,70,71,64,64,51,51
dynamic_huisman,D. Huisman (SBV Vitesse),72,72,58,61,70,69,63,61
dynamic_rots,D. Rots (FC Twente Enschede),69,70,48,49,65,65,64,63
dynamic_camara,O. Camara (Angers SCO),57,57,69,72,60,61,50,52
dynamic_méndez,A. Méndez (FC Vizela),72,72,59,59,66,66,56,56
dynamic_besuijen,V. Besuijen (Aberdeen FC),66,66,48,48,60,60,61,61
dynamic_chalá,A. Chalá (Aberdeen FC),63,60,60,59,62,59,51,50
dynamic_sow,S. Sow (RC Strasbourg Alsace),53,52,69,68,52,51,45,44
dynamic_patris,L. Patris (Anderlecht PW),63,65,66,69,61,63,53,54
dynamic_v. meseguer,Víctor Meseguer (Valladolid MB),71,71,63,63,70,70,62,62
dynamic_mafouta,L. Mafouta (Amiens SC),62,64,45,48,54,56,69,70
dynamic_denilson,Denilson (Cuiabá EC),72,72,58,58,74,74,62,62
dynamic_félix,Félix Correia (Gil Vicente FC),69,69,43,43,62,62,65,65
dynamic_varga k.,K. Varga (Gil Vicente FC),64,65,47,49,60,61,60,61
dynamic_vitinho,Vitinho (Atlético de San Luis),70,70,43,43,60,60,64,64
dynamic_sández,A. Sández (Rosario AA),67,64,58,57,66,63,54,53
dynamic_francho serrano,Francho Serrano (Zaragoza BA),72,72,60,60,75,75,56,56
dynamic_r. pulido,Rubén Pulido (Huesca RA),56,56,69,69,57,57,47,47
dynamic_g. pirani,Gabriel Pirani (Washington D.C. BR),73,73,49,49,70,70,67,67
dynamic_godoy,M. Godoy (Buenos Aires RB),70,70,48,51,68,69,64,66
dynamic_sibilli,G. Sibilli (SSC Bari),69,69,49,49,60,58,71,70
dynamic_łabojko,J. Łabojko (Ternana Calcio),70,70,64,64,69,69,59,59
dynamic_fein,A. Fein (Excelsior Rotterdam),70,67,64,63,71,68,57,56
dynamic_salinas,José Salinas (Elche BV),69,70,59,60,64,64,55,54
dynamic_saulo mineiro,Saulo Mineiro (Elche BV),63,63,44,44,56,56,70,70
dynamic_allan,Allan Godói (Elche BV),54,52,70,70,58,57,42,46
dynamic_boyomo,F. Boyomo (Valladolid MB),61,63,67,68,60,62,47,47
dynamic_mosquera,M. Mosquera (FC Juárez),57,54,70,69,61,58,43,42
dynamic_ouattara,Z. Ouattara (FC Juárez),65,65,58,58,71,69,48,47
dynamic_robson,Robson Reis (FC Juárez),56,58,67,68,60,62,51,51
dynamic_lucas barbosa,Lucas Barbosa (Santos FC),67,67,60,60,66,66,68,68
dynamic_zito luvumbo,Zito Luvumbo (Cagliari RB),66,66,43,43,62,62,64,64
dynamic_otavio ataide,Otávio (FC Famalicão),55,55,68,68,56,56,45,45
dynamic_r.williams,R. Williams (Aberdeen FC),61,59,67,69,60,60,49,50
dynamic_asprilla,Y. Asprilla (Watford BY),68,68,49,49,69,69,64,64
dynamic_coulibaly,I. Coulibaly (Sheffield RB),67,68,64,65,71,71,61,60
dynamic_amione,B. Amione (Verona GB),60,60,68,68,60,61,50,50
dynamic_martínez,E. Martínez (Verona GB),60,62,67,70,61,63,48,49
dynamic_florenzi,A. Florenzi (Cosenza Calcio),69,66,58,57,72,69,60,59
dynamic_assignon,L. Assignon (Stade Rennais FC),65,67,63,66,65,67,47,48
dynamic_laercio,Laércio Soldá (Sukhothai FC),54,54,71,71,60,60,43,43
dynamic_mehmeti,A. Mehmeti (Bristol R),66,63,51,50,67,64,64,63
dynamic_saatçi,S. Saatçı (Sporting Braga),58,58,75,78,57,58,47,49
dynamic_luizão,Luizão (Sporting Braga),57,57,71,71,58,58,46,46
dynamic_pozzo,T. Pozzo (Avellaneda R),73,74,50,51,74,75,65,66
dynamic_lomónaco,K. Lomónaco (Avellaneda R),64,65,69,71,64,65,52,53
dynamic_esquivel,L. Esquivel (Avellaneda R),62,62,65,65,61,61,50,50
dynamic_sambo,S. Sambo (PSV Eindhoven),65,65,64,67,62,63,58,60
dynamic_baeten,T. Baeten (Go Ahead Eagles),65,63,46,46,60,59,71,75
dynamic_lucas figueiredo,Figueiredo (Go Ahead Eagles),67,67,50,50,63,63,69,69
dynamic_rodriguez,Pablo Rodríguez (Ascoli Calcio 1898 F.C.),67,67,48,51,61,60,70,68
dynamic_king,L. King (Rangers FC),61,62,70,72,60,60,46,46
dynamic_takahashi,T. Takahashi (Urawa Reds),64,64,52,52,59,60,71,70
dynamic_tanlongo,M. Tanlongo (F.C. København),66,67,69,70,66,66,52,51
dynamic_calderara,B. Calderara (Barracas RB),69,69,58,58,62,63,51,51
dynamic_milanese,T. Milanese (Ascoli Calcio 1898 F.C.),70,68,59,59,71,70,59,63
dynamic_meza,E. Meza (Santa Fe RN),66,66,58,58,59,60,57,57
dynamic_castaño,K. Castaño (CF Cruz Azul),68,69,66,67,72,72,57,56
dynamic_ugochukwu,L. Ugochukwu (Chelsea B),68,70,63,66,68,70,54,55
dynamic_di cesare,M. Di Cesare (La Paternal RB),62,63,70,72,67,68,41,40
dynamic_ivan azón,Ivan Azón (Zaragoza BA),65,65,42,42,60,60,71,71
dynamic_hernâni silva,Hernâni Infande (Moreira de Cónegos VB),72,72,41,41,62,62,66,66
dynamic_raul,Raul Gustavo (EC Bahia),59,59,70,70,61,61,49,49
dynamic_paulo b.,Paulo Bernardo (Celtic FC),70,70,61,61,69,69,66,66
dynamic_tiago araújo,Tiago Araújo (GD Estoril Praia),67,67,49,49,60,60,58,58
dynamic_konstantelias,I. Konstantelias (GD Estoril Praia),72,71,49,48,67,66,62,61
dynamic_koopmeiners,P. Koopmeiners (Almere City FC),66,65,62,61,68,67,59,58
dynamic_samuel,Samuel (Oita Trinita),66,66,45,48,60,59,71,69
dynamic_john,John Nwankwo (Elche BV),62,63,69,71,64,65,51,52
dynamic_malanda,A. Malanda (Charlotte BBGW),54,51,69,68,55,52,50,49
dynamic_esquivel,J. Esquivel (Victoria AR),66,66,47,47,59,59,67,67
dynamic_castro,J. Castro (El Salvador BN),64,64,44,44,53,53,72,72
dynamic_awoudja,M. Awoudja (El Salvador BN),58,59,66,67,57,57,50,49
dynamic_mola,C. Mola (El Salvador BN),63,60,64,61,64,61,48,46
dynamic_voglsammer,A. Voglsammer (El Salvador BN),63,60,51,50,60,57,64,63
dynamic_barkok,A. Barkok (El Salvador BN),73,70,49,48,68,65,60,59
dynamic_hugo novoa,Hugo Novoa (FC Utrecht),69,69,53,53,63,63,64,64
dynamic_voloder,R. Voloder (Kansas City BW),58,56,69,71,59,59,50,51
dynamic_tolu,T. Arokodare (Genk BW),64,62,46,46,55,54,70,74
dynamic_palazzo,B. Palazzo (La Plata AB),55,55,71,71,60,61,41,41
dynamic_ramírez,G. Ramírez (Cali VB),66,66,52,52,58,58,70,70
dynamic_corbeanu,T. Corbeanu (Grasshopper Club Zürich),68,66,51,51,63,62,63,67
dynamic_lacoux,T. Lacoux (FC Famalicão),71,69,63,63,70,69,53,57
dynamic_greenwood,S. Greenwood (Middlesbrough RW),69,69,51,51,68,69,66,66
dynamic_khadra,R. Khadra (Stade de Reims),67,65,47,49,63,63,64,65
dynamic_rodas,M. Rodas (Barrancabermeja NA),66,67,68,69,69,69,55,54
dynamic_gutiérrez,A. Gutiérrez (Cali VB),64,61,65,64,63,60,49,48
dynamic_plazas,H. Plazas (Boyacá A),61,62,70,71,63,63,45,46
dynamic_van ottele,S. van Ottele (SC Heerenveen),60,60,70,72,63,63,50,52
dynamic_oroz,D. Oroz (SBV Vitesse),60,57,69,68,60,57,54,53
dynamic_castaño,M. Castaño (Córdoba A),62,63,64,65,64,64,56,55
dynamic_omsberg,W. Omsberg (Chicago RW),58,58,69,72,57,54,50,53
dynamic_pineda,M. Pineda (Chicago RW),59,59,69,72,58,57,54,52
dynamic_gutierrez,B. Gutiérrez (Chicago RW),70,71,48,49,70,70,61,60
dynamic_herbers,F. Herbers (Chicago RW),71,73,49,50,65,67,64,64
dynamic_loría,M. Loría (Portland GW),65,66,44,45,61,61,64,63
dynamic_seagrist,P. Seagrist (FC Tulsa),62,61,58,57,63,62,52,51
dynamic_fernandez,O. Fernandez (New York WR),69,66,48,49,68,68,63,63
dynamic_valot,F. Valot (Miami FC),71,73,49,50,68,70,62,62
dynamic_tafari,N. Tafari (Dallas RW),58,58,68,71,57,57,51,53
dynamic_reynolds,B. Reynolds (Westerlo GB),62,62,59,62,60,59,48,46
dynamic_cerrillo,E. Cerrillo (Dallas RW),67,64,66,67,70,70,57,57
dynamic_servania,B. Servania (Toronto RW),69,69,60,60,70,70,60,60
dynamic_twumasi,E. Twumasi (Dallas RW),64,61,60,61,62,62,60,60
dynamic_moutinho,João Moutinho (La Spezia B),63,63,63,63,64,64,52,52
dynamic_smith,K. Smith (Orlando PW),66,66,59,59,65,65,53,53
dynamic_michel,B. Michel (FC Arouca),64,60,43,40,58,54,66,62
dynamic_leyva,D. Leyva (Colorado BB),70,70,64,67,71,70,57,55
dynamic_bruin,W. Bruin (Austin GB),69,69,43,46,60,57,69,72
dynamic_boateng,E. Boateng (New England BW),65,65,51,54,61,61,60,62
dynamic_jiménez,H. Jiménez (Austin GB),67,67,67,67,63,63,52,52
dynamic_morris,A. Morris (Columbus BY),68,68,66,66,69,70,60,60
dynamic_dia,A. Dia (Louisville City FC),67,67,60,62,62,63,54,56
dynamic_smith,G. Smith (Memphis 901 FC),56,56,67,67,58,58,50,50
dynamic_hurtado,E. Hurtado (Washington D.C. BR),61,61,48,48,59,59,66,66
dynamic_shelton,K. Shelton (Kansas City BW),65,66,43,45,56,57,68,69
dynamic_cowell,C. Cowell (San Jose BB),64,61,46,43,58,55,69,67
dynamic_luis felipe,L. Felipe (Sacramento Republic FC),68,68,67,67,70,70,59,59
dynamic_marie,P. Marie (San Jose BB),65,64,60,59,62,61,56,55
dynamic_caldwell,S. Caldwell (Salt Lake RB),66,66,61,64,74,75,54,56
dynamic_rowe,K. Rowe (Seattle GB),69,69,60,60,73,73,59,59
dynamic_bunbury,T. Bunbury (Nashville YB),65,66,45,46,60,60,69,68
dynamic_vines,S. Vines (Antwerp RW),65,65,59,62,61,62,52,54
dynamic_warner,C. Warner (Antwerp RW),71,71,67,67,69,69,55,55
dynamic_gaddis,R. Gaddis (Cincinnati OB),65,63,60,62,62,62,52,53
dynamic_fontana,A. Fontana (PEC Zwolle),71,68,51,50,71,68,62,61
dynamic_holt,E. Holt (Salt Lake RB),59,57,68,70,57,57,54,55
dynamic_chang,M. Chang (Salt Lake RB),66,63,51,50,66,63,60,59
dynamic_portillo,J. Portillo (New Mexico United),72,70,64,64,70,69,57,61
dynamic_douglas jr,D. Martínez (Indy Eleven),65,65,41,44,59,58,70,68
dynamic_valentin,Z. Valentín (Minnesota GB),65,65,63,63,63,63,51,51
dynamic_hansen,N. Hansen (San Antonio FC),67,68,51,52,64,64,61,60
dynamic_gray,T. Gray (New York City B),64,61,65,64,61,58,51,50
dynamic_tajouri-shradi,I. Tajouri-Shradi (Minnesota GB),69,68,41,40,61,60,66,65
dynamic_karačić,F. Karačić (Minnesota GB),65,67,62,63,64,66,55,55
dynamic_hilterman,J. Hilterman (Minnesota GB),64,64,43,43,62,62,70,70
dynamic_watters,M. Watters (Minnesota GB),65,66,44,45,60,60,71,70
dynamic_kolinger,D. Kolinger (Vejle BK),55,55,65,68,54,53,44,42
dynamic_claudinho,Claudinho (Ituano FC),57,57,75,75,57,57,48,48
dynamic_zé mateus,Zé Mateus (Grêmio Novorizontino),71,71,60,60,74,74,57,57
dynamic_josep gayá,Josep Gayá (Amorebieta A),58,58,71,71,60,60,47,47
dynamic_ng,P. Ng (Cardiff B),66,67,63,64,63,63,54,54
dynamic_concha,J. Concha (Alianza Lima),72,69,53,52,72,69,69,68
dynamic_makoun,C. Makoun (New England BW),62,59,70,67,63,60,51,49
dynamic_quinteros,J. Quinteros (New England BW),58,55,66,67,57,57,46,46
dynamic_sweat,B. Sweat (New England BW),68,68,65,65,64,65,53,53
dynamic_ulloa,V. Ulloa (Miami BP),70,70,62,65,70,69,54,52
dynamic_amaya,F. Amaya (New York WR),71,68,54,53,69,66,61,60
dynamic_nerwinski,J. Nerwinski (St. Louis PB),66,66,60,60,60,60,55,55
dynamic_teibert,R. Teibert (Vancouver BW),73,71,66,68,69,69,55,56
dynamic_pines,D. Pines (Washington D.C. BR),57,57,64,67,57,57,50,48
dynamic_canouse,R. Canouse (Washington D.C. BR),67,65,66,68,72,72,54,55
dynamic_felipe,Felipe Martins (Orlando PW),71,71,58,58,70,70,58,58
dynamic_wyke,L. Wyke (Nashville YB),55,52,69,66,60,57,53,51
dynamic_corrales,J. Corrales (FC Tulsa),67,67,61,61,64,64,51,51
dynamic_toye,M. Toye (Montreal BWB),60,62,42,44,60,61,69,68
dynamic_kallman,B. Kallman (Minnesota GB),55,55,69,69,60,61,50,50
dynamic_alonso,O. Alonso (Atlanta RB),66,67,66,67,73,74,52,52
dynamic_molino,K. Molino (Columbus BY),70,72,51,54,64,66,66,67
dynamic_partida,K. Partida (Orange County SC),68,65,60,61,72,72,59,59
dynamic_edwards,R. Edwards (Los Angeles WBY),64,62,60,62,62,62,60,61
dynamic_marshall-rutty,J. Marshall-Rutty (Toronto RW),67,67,57,57,61,61,58,58
dynamic_duke,B. Duke (Montreal BWB),70,67,58,55,74,71,61,59
dynamic_opoku,K. Opoku (Montreal BWB),65,63,43,43,56,55,64,68
dynamic_miller,E. Miller (Portland GW),67,68,63,64,66,66,51,50
dynamic_washington,T. Washington (Nashville YB),64,64,58,58,62,63,52,52
dynamic_anunga,B. Anunga (Nashville YB),70,70,63,63,72,73,56,56
dynamic_lagrassa,M. LaGrassa (Sacramento Republic FC),68,69,64,65,70,70,55,54
dynamic_muyl,A. Muyl (Nashville YB),69,66,51,50,64,61,60,59
dynamic_badji,D. Badji (Cincinnati OB),66,66,40,43,55,54,68,66
